192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:09 +0200] "GET /group/mdi/home HTTP/1.1" 200 53814 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" "ajp://10.9.75.83:9009" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/trivantis-image.js HTTP/1.1" 200 6819 "https://portal.firma.pl/szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/page77958.html" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/home.swf HTTP/1.1" 200 7058 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44856.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)" "-" SSLv3
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/update/lp_id/1714/t/1382080892624/sco_id/5148 HTTP/1.1" 200 - "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/57701/lp_id/1714" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/display/lo_id/108884 HTTP/1.1" 200 7 "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51176/lp_id/1763" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/trivantis-inline.js HTTP/1.1" 200 27616 "https://portal.firma.pl/szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/page77958.html" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/trivantis-menu.js HTTP/1.1" 200 12489 "https://portal.firma.pl/szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/page77958.html" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/user_control/read HTTP/1.1" 200 - "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51049/lp_id/1593" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/user_control/read HTTP/1.1" 200 - "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51141/lp_id/1632" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/limitation/display HTTP/1.1" 200 52 "https://portal.firma.pl/szkolenia/homepage#RL2NvdXJzX3N0YXJ0LzUxMTc2" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.1; .NET4.0E)" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/limitation/display HTTP/1.1" 200 51 "https://portal.firma.pl/szkolenia/homepage" "Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/update/lp_id/1564/t/1382080898486/sco_id/4844 HTTP/1.1" 200 - "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51046/lp_id/1564" "Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /auth/css/cas.css;jsessionid=2574A1DE6489164D7ADF4C0BC099B8DE HTTP/1.1" 200 4832 "https://portal.firma.pl/auth/login?service=https%3a%2f%2fportal.firma.pl%2fszkolenia%2f" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; BOIE9;PLPL)" "https://10.9.75.117:8443" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/map.swf HTTP/1.1" 200 5400 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44856.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)" "-" SSLv3
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/trivantis-dialog.js HTTP/1.1" 200 25730 "https://portal.firma.pl/szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/page77958.html" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/lo_start/60459/lo_only/1 HTTP/1.1" 302 131 "https://portal.firma.pl/szkolenia/cours_start/51140" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/countdown_zrodlo.swf HTTP/1.1" 200 177976 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44856.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)" "-" SSLv3
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/trivantis-strings.js HTTP/1.1" 200 2489 "https://portal.firma.pl/szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/page77958.html" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/zrodlo.swf HTTP/1.1" 200 4975 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44856.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)" "-" SSLv3
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /auth/images/bg_submit.png HTTP/1.1" 200 318 "https://portal.firma.pl/auth/login?service=https%3a%2f%2fportal.firma.pl%2fszkolenia%2f" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; BOIE9;PLPL)" "https://10.9.75.117:8443" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/update/lp_id/1762/t/1382080900614/sco_id/5235 HTTP/1.1" 200 - "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51176/lp_id/1762" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /auth/images/inpt_shadow.png HTTP/1.1" 200 1407 "https://portal.firma.pl/auth/login?service=https%3a%2f%2fportal.firma.pl%2fszkolenia%2f" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; BOIE9;PLPL)" "https://10.9.75.117:8443" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/biblioteka.swf HTTP/1.1" 200 5094 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44856.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)" "-" SSLv3
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/mapa_pod.png HTTP/1.1" 200 4512 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44243.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.1; .NET4.0E)" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/apiwrapper11.js HTTP/1.1" 200 16479 "https://portal.firma.pl/szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/page77958.html" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/update/lp_id/1593/t/1382080910377/sco_id/4835 HTTP/1.1" 200 - "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51049/lp_id/1593" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/display/lo_id/60307 HTTP/1.1" 200 7 "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51141/lp_id/1634" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/zrodlo_podklad.png HTTP/1.1" 200 9348 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44243.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.1; .NET4.0E)" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /auth/images/logo_mdi_asekuracja.png HTTP/1.1" 200 3596 "https://portal.firma.pl/auth/login?service=https%3a%2f%2fportal.firma.pl%2fszkolenia%2f" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; BOIE9;PLPL)" "https://10.9.75.117:8443" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/user_control/read HTTP/1.1" 200 - "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51046/lp_id/1565" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /auth/images/bg_reset.png HTTP/1.1" 200 362 "https://portal.firma.pl/auth/login?service=https%3a%2f%2fportal.firma.pl%2fszkolenia%2f" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; BOIE9;PLPL)" "https://10.9.75.117:8443" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/next.swf HTTP/1.1" 200 4344 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44243.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.1; .NET4.0E)" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/update/lp_id/1763/t/1382080920484/sco_id/5236 HTTP/1.1" 200 - "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51176/lp_id/1763" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/prev.swf HTTP/1.1" 200 4366 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44243.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.1; .NET4.0E)" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/display/lo_id/59659 HTTP/1.1" 200 7 "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51046/lp_id/1564" "Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/limitation/display HTTP/1.1" 200 52 "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51176/lp_id/1763" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/slownik.swf HTTP/1.1" 200 4005 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44856.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)" "-" SSLv3
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/limitation/display HTTP/1.1" 200 52 "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51046/lp_id/1564" "Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/display/lo_id/59659 HTTP/1.1" 200 7 "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51046/lp_id/1564" "Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/content_server/PRAWO_dniowe/Prawo_dzien15/lekcja01/images/zrodlo.swf HTTP/1.1" 200 4970 "https://portal.firma.pl/szkolenia/uploads/content_server/PRAWO_dniowe/Prawo_dzien15/lekcja01/page68516.html" "Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /auth/images/logo.png HTTP/1.1" 401 2664 "https://portal.firma.pl/auth/login?service=https%3a%2f%2fportal.firma.pl%2fszkolenia%2f" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; BOIE9;PLPL)" "https://10.9.75.117:8443" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/content_server/PRAWO_dniowe/Prawo_dzien15/lekcja01/images/home.swf HTTP/1.1" 200 7058 "https://portal.firma.pl/szkolenia/uploads/content_server/PRAWO_dniowe/Prawo_dzien15/lekcja01/page68516.html" "Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/limitation/display HTTP/1.1" 200 52 "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51141/lp_id/1634" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /auth/js/cas.js;jsessionid=2574A1DE6489164D7ADF4C0BC099B8DE HTTP/1.1" 200 2421 "https://portal.firma.pl/auth/login?service=https%3a%2f%2fportal.firma.pl%2fszkolenia%2f" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; BOIE9;PLPL)" "https://10.9.75.117:8443" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /auth/images/bg_main.png HTTP/1.1" 200 164033 "https://portal.firma.pl/auth/login?service=https%3a%2f%2fportal.firma.pl%2fszkolenia%2f" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; BOIE9;PLPL)" "https://10.9.75.117:8443" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/drukuj.swf HTTP/1.1" 200 4939 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44856.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)" "-" SSLv3
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/text44860.gif HTTP/1.1" 200 18909 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44856.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)" "-" SSLv3
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/cours_scorm/read/lp_id/1669 HTTP/1.1" 200 6975 "https://portal.firma.pl/szkolenia/cours_start/51140" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/limitation/display HTTP/1.1" 200 52 "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51046/lp_id/1564" "Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/images/beata.png HTTP/1.1" 200 21521 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44856.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)" "-" SSLv3
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/scofunctions.js HTTP/1.1" 200 5841 "https://portal.firma.pl/szkolenia/uploads/content_server/TUIR_dniowe/TUIR_dzien1/lekcja01/page77958.html" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/display/lo_id/60305 HTTP/1.1" 200 7 "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51141/lp_id/1632" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "POST /szkolenia/cours_scorm/update/lp_id/1677/t/1382080899943/sco_id/4961 HTTP/1.1" 200 - "https://portal.firma.pl/szkolenia/cours_scorm/start/cours_id/51176/lp_id/1677" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.1; .NET4.0E)" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/trivantis.css HTTP/1.1" 200 192 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44235.html" "Mozilla/5.0 (Windows NT 6.0; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/lo_start/59659/lo_only/1 HTTP/1.1" 302 131 "https://portal.firma.pl/szkolenia/cours_start/start" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
192.168.0.1 - test@firma.pl [18/Oct/2013:09:21:39 +0200] "GET /szkolenia/uploads/scorm/51176/1677/dialog.css HTTP/1.1" 200 2863 "https://portal.firma.pl/szkolenia/uploads/scorm/51176/1677/page44235.html" "Mozilla/5.0 (Windows NT 6.0; rv:24.0) Gecko/20100101 Firefox/24.0" "-" TLSv1
